제품명,기능성,processed_text
비피움 비쓰리 다이어트,"1) Bifidobacterium breve B-3 프로바이오틱스 : 체지방 감소에 도움을 줄 수 있음, 유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요
3) 비타민B2 : 체내 에너지 생성에 필요
4) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.",프로바이오틱스 체지방 감소 줄 수 유산균 균 배변 장 줄 수 비타민 에너지 비타민 에너지 생 판토텐산 지방 단백질 에너지 생
비피유 비피더스 면역플러스 프로바이오틱스,"프로바이오틱스: 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

비타민D: (1) 칼슘과 인이 흡수되고 이용되는데 필요, (2) 뼈의 형성과 유지에 필요, (3) 골다공증발생 위험 감소에 도움을 줌

아연 :(1) 정상적인 면역기능에 필요, (2) 정상적인 세포분열에 필요

나이아신: (1) 체내 에너지 생성에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 나이아신 에너지 생
빌드 100억 유산균 다이어트,"[프로바이오틱스] 
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음

[가르시니아캄보지아 추출물]
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수 아캄 보지 물 지방 체지방 감소 줄 수
빌드 100억 유산균 베이직,"[프로바이오틱스] 
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
빌드 100억 유산균 액티브,"[Lactiplantibacillus plantarum TWK10 프로바이오틱스(기능성원료인정제2022-32호)]
(국문) 운동수행능력 향상에 도움을 줄 수 있음
(영문) May help to improve endurance of exercise performance capability

[프로바이오틱스] 
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음",프로바이오틱스 원료 정제 호 운동 수행 능력 향상 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수
빌드 100억 유산균 프로,"[프로바이오틱스]
 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
빌드 다이어트앤 유산균,"[가르시니아캄보지아 추출물]
탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수
빌드 면역앤 유산균,"[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
빌드락 비피 플러스,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,프로바이오틱스 유산균 균 줄 수 배변 줄 수
빼빼컷 다이어트 유산균,"가르시니아캄보지아 추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
비타민 C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수 비타민 철 항산화 산소
빼요미프로다이어트,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",아캄 보지 물 지방 체지방 감소 프로바이오틱스 유산균 균 줄 수 배변 줄 수
빼주오 다이어트&유산균,"[가르시니아캄보지아 추출물] 
① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[프로바이오틱스] 
① 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수
뽀로로 어린이 닥터 유산균 곡물맛 (Pororo Kids Dr. Probiotics Grain),"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장 건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
뽀로로 어린이 닥터 유산균 포도맛 (Pororo Kids Dr. Probiotics Grape),"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장 건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
쁘띠앤 락토제트,"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

*프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",아연 면역 프락 토 올리고당 장내 유익 균 배변 줄 수 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
쁘띠앤락토에스(S),"* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
쁘띠앤락토화이트,"셀렌
유해산소로부터 세포를 보호하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",셀렌 산소 아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
삐뽀락토 플러스 키즈,"[프로바이오틱스]
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 줄 수 배변 줄 수 아연 면역
사과맛 톡톡 유산균,"[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
사노피(SANOFI) 10종 혼합유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
사이언스 코어 유산균 YG,"[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
살아서 장까지 생생유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역
삼대오백 프로바이오틱스 20억 유산균,"* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
삼성 날씬 다이어트&유산균,"[가르시니아캄보지아추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 프로바이오틱스 유산균 균 배변 장 줄 수
 락티플랜티바실러스 플란타룸 에이치엘오에스비22 (Lactiplantibacillus plantarum HLOSB22),[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
 홍삼프리미엄유산균,"[프로바이오틱스 제품]①유익한 유산균 증식②유해균 억제 또는 배변활동 원활
[홍삼제품]①면역력 증진②피로회복③혈소판 응집 억제를 통한 혈액흐름에 도움④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
 ",프로바이오틱스 유산균 균 배변 홍삼 면역 피로 회복 혈액 기억 줄 수 항산화 줄 수
+장건강,[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
10 Billion probiotics,"[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
100억 생 유산균 프리미엄,"* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
100억 생유산균 트리플케어,"프로바이오틱스 : 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음 

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역
100억 생유산균 프로바이오틱스 18,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음 
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 셀렌 산소
100억 소리나는 프로+프리바이오틱스,"[프로바이오틱스] 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음
[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 프락 토 올리고당 장내 유익 균 배변 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 셀레늄 셀렌 산소
100억 유산균,"[프로바이오틱스] 
유산균 증식 및 유해균 억제•배변활동 원활•장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
100억 유산균 ABC,"[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장 줄 수
100억 유산균 밸런스,"* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
100억 유산균 보장 지셀라 프로바이오틱스,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장 건강에 도움을 줄 수 있음",셀레늄 셀렌 산소 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
100억 유산균 아연&비타민D,"[프로바이오틱스] 
유산균 증식 및 유해균 억제•배변활동 원활•장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
100억 유산균 캡슐,"[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음

[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

[비타민D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
100억 유산균 팝핑 톡톡,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
100억 유산균 프로바이오틱스,"* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
100억 프로바이오틱스,- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
100억 프로바이오틱스 생유산균 맥스,"[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
100억 프리미엄 패밀리 유산균,- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
100억프로바이오틱스,"* 프로바이오틱스
(1) 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

* 아연
(1) 정상적인 면역기능에 필요
(2) 정상적인 세포분열에 필요

* 비타민D
(1) 칼슘과 인이 흡수되고 이용되는데 필요
(2) 뼈의 형성과 유지에 필요
(3) 골다공증발생 위험 감소에 도움을 줌

* 셀렌
(1) 유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소
10억 생유산균 면역비타민D,"비타민D
1. 칼슘과 인이 흡수되고 이용되는데 필요
2. 뼈의 형성과 유지에 필요
3. 골다공증발생 위험 감소에 도움을 줌

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
10억 생유산균 키즈,"* 비타민D
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
10억 생유산균 프로바이오틱스,"비타민D
1. 칼슘과 인이 흡수되고 이용되는데 필요
2. 뼈의 형성과 유지에 필요
3. 골다공증발생 위험 감소에 도움을 줌

셀렌
유해산소로부터 세포를 보호하는데 필요

아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소 아연 면역 프로바이오틱스 유산균 균 배변 장 줄 수
10억 생유산균 프리바이오틱스 프로바이오틱스 다이어트,"* 가르시니아캄보지아 추출물
① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

* 프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",아캄 보지 물 지방 체지방 감소 줄 수 프락 토 올리고당 장내 유익 균 배변 줄 수 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
10억 캡슐 프로바이오틱스,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
10억 프로바이오틱스 생유산균 프리바이오틱스,"[프락토올리고당] 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
[프로바이오틱스] 유익균 증식 및 유해균 억제 배변활동 원활에 도움을 줄 수 있음
",프락 토 올리고당 장내 유익 균 배변 줄 수 프로바이오틱스 유익 균 균 배변 줄 수
10종 복합코팅유산균 비(B),"프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
10종 복합코팅유산균 에이(A),"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
10종 혼합유산균 250B,[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
10종 혼합유산균 엠와이(10 Strains Blend MY) ,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
11종 복합코팅유산균 에스엘(SL),[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
12종혼합유산균-대원성인,[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
16.8 밸런스 프로바이오틱스(Balance Probiotics) (Dietary Supplement Product) (Bomi Brand),[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
16종혼합유산균 디에스,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
17종 생유산균 프로바이오틱스,[프로바이오틱스]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
17종혼합유산균-알에스 200비(17종혼합유산균-RS 200B),[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
19종혼합유산균-알에스디(RSD),[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
1일 1억 슈퍼프로바이오틱스,"[프로바이오틱스]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역
1일 1유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 줄 수 배변 줄 수
20억 보장 식물유래 생 유산균,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 줄 수 배변 줄 수 아연 면역
2종 혼합유산균,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
3-스텝 활성 유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 줄 수 배변 줄 수
365 와이Y 케어 유산균,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",셀레늄 셀렌 산소 아연 면역 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
3바이오틱스 플러스(3BIOTICS +),"[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]
①유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 셀레늄 셀렌 산소
3액션 프로바이오틱스,"[프로바이오틱스]  유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[아연]
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역
3중케어 닥터 프로프리움 유산균,"[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[프락토올리고당]① 유익균 증식 및 유해균 억제·칼슘 흡수·배변활동 원활에 도움을 줄 수 있음

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 줄 수 배변 줄 수 프락 토 올리고당 유익 균 균 칼슘 배변 줄 수 아연 면역
4종 비피더스 블렌드(bifidobacterium blend),"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
4중케어 닥터 프로프리움 유산균,"* 셀레늄(or 셀렌)
① 유해산소로부터 세포를 보호하는데 필요

* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프락토올리고당
① 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",셀레늄 셀렌 산소 아연 면역 프락 토 올리고당 장내 유익 균 배변 줄 수 프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
50억 W 유산균,"1) 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음.
2) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
3) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.",프로바이오틱스 유산균 균 배변 장 줄 수 아연 면역 셀렌 산소
5종 혼합유산균 피(P),[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
5종혼합유산균(SG),[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장 줄 수
7종 코팅 프로바이오틱스 피비(PB),"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
7종 프리미엄 혼합유산균,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
7종 혼합유산균,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
7종 혼합유산균 엔알(NR),"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
7종 혼합유산균12211,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 줄 수 배변 줄 수
7종 혼합유산균분말V2,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
8종 혼합유산균 나우,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
8종 혼합유산균 디에이(DA),"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 줄 수 배변 줄 수 장 줄 수
9시 35분 유산균파우더,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 줄 수 판토텐산 지방 단백질 에너지 생 아연 면역
