제조사,제품명,신고번호,등록일,유통기한,기능성
주식회사한미양행,트리플 2-에스에이치,20040015083764,20150923,제조일로부터 24개월,"① 관절 및 연골건강에 도움을 줄 수 있음

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
엔피케이(주),트리플 로얄 B,20100019004682,20170425,제조일로부터 24개월,"[비타민B1] ①탄수화물과 에너지 대사에 필요

[나이아신] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B12] ①정상적인 엽산 대사에 필요"
한국바이오팜(주)에이치피,트리플 마그네슘,20040020046602,20200522,제조일로부터 24개월,"[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
한국바이오팜(주),트리플 마그네슘,2022002106733,20230630,제조일로부터 24개월,"[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
이앤에스(주),트리플 비타민C1000,2012001700223,20150522,24개월,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
"
코스맥스엔비티(주),트리플 알로에겔 젤리,200700170352453,20230630,제조일로부터 18개월,"[비타민B1]
탄수화물과 에너지 대사에 필요

[나이아신]
체내 에너지 생성에 필요

[비타민B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[알로에 겔]
피부건강･장 건강･면역력 증진에 도움을 줄 수 있음"
(주)한국씨엔에스팜,트리플 에이스 에스에이치+++,200400200072801,20220322,제조일로부터 24개월까지,"[엠에스엠] 관절 및 연골건강에 도움을 줄 수 있음
[비타민B6]단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C] 결합조직 형성과 기능유지에 필요/철의 흡수에 필요/항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[엽산] 세포와 혈액생성에 필요/태아 신경관의 정상 발달에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요"
주식회사 코스팜,트리플 원,20172880236238,20230711,제조일로부터 24개월,"[EPA 및 DHA 함유 유지]
1) 혈중 중성지질 개선 · 혈행 개선 · 기억력 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민A] 
1) 어두운 곳에서 시각 적응을 위해 필요
2) 피부와 점막을 형성하고 기능을 유지하는데 필요
3) 상피세포의 성장과 발달에 필요

[비타민B1]
1) 탄수화물과 에너지 대사에 필요

[비타민B2]
1) 체내 에너지 생성에 필요

[나이아신]
1) 체내 에너지 생성에 필요

[판토텐산]
1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B6]
1) 단백질 및 아미노산 이용에 필요
2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[엽산]
1) 세포와 혈액생성에 필요
2) 태아 신경관의 정상 발달에 필요
3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12]
1) 정상적인 엽산 대사에 필요

[비타민C]
1) 결합조직 형성과 기능유지에 필요
2) 철의 흡수에 필요
3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D]
1) 칼슘과 인이 흡수되고 이용되는데 필요
2) 뼈의 형성과 유지에 필요
3) 골다공증발생 위험 감소에 도움을 줌

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[칼슘]
1) 뼈와 치아 형성에 필요
2) 신경과 근육 기능 유지에 필요
3) 정상적인 혈액응고에 필요
4) 골다공증발생 위험 감소에 도움을 줌

[마그네슘]
1) 에너지 이용에 필요
2) 신경과 근육 기능 유지에 필요

[철]
1) 체내 산소운반과 혈액생성에 필요
2) 에너지 생성에 필요

[아연]
1) 정상적인 면역기능에 필요
2) 정상적인 세포분열에 필요

[구리]
1) 철의 운반과 이용에 필요
2) 유해산소로부터 세포를 보호하는데 필요

[망간]
1) 뼈 형성에 필요
2) 에너지 이용에 필요
3) 유해산소로부터 세포를 보호하는데 필요"
(주)서흥헬스케어,트리플 케어,20130020024400,20240510,제조일로부터 18개월,"참당귀 추출분말(Nutragen)(제2014-44호) : (국문) (1) 노화로 저하된 인지기능 개선에 도움을 줄 수 있음 (2) 관절건강에 도움을 줄 수 있음, (영문) (1) May help to improve cognitive function degraded by aging (2) May help to maintain healthy joint
은행잎 추출물 : 기억력 개선·혈행 개선에 도움을 줄 수 있음
코엔자임Q10 : 항산화·높은 혈압 감소에 도움을 줄 수 있음
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
바나바잎 추출물 : 식후 혈당상승 억제에 도움을 줄 수 있음
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민B12 : 정상적인 엽산 대사에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
코스맥스바이오(주),트리플 활력건강 솔루션,200400200022942,20210629,제조일로부터 2년. ,"1) 테아닌 : 스트레스로 인한 긴장완화에 도움을 줄 수 있음.
2) 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요
4) 비타민B2 : 체내 에너지 생성에 필요
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
6) 비타민B12 : 정상적인 엽산 대사에 필요
7) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
8) 나이아신 : 체내 에너지 생성에 필요
9) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
10) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
11) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
12) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
13) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
14) 셀렌 : 유해산소로부터 세포를 보호하는데 필요
15) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요"
주식회사 노바렉스,트리플24,200400200082367,20210622,제조일로부터 24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①유해산소로부터 세포를 보호하는데 필요
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
-산화·환원 효소의 활성에 필요
체내 탄수화물, 지방, 단백질 대사에 관여
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
①체내 에너지 생성에 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①정상적인 혈액응고에 필요②뼈의 구성에 필요"
한국코러스(주) 건강기능식품사업부,트리플S,201200200112,20150522,제조일로부터 24개월,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
"
(주)서흥,트리플러스,200400200061003,20150522,제조일부터 24개월,"[오메가-3지방산함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B2]①체내 에너지 생성에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
"
(주)서흥,트리플러스 맨,200400200061373,20190507,제조일부터 24개월 ,"EPA및 DHA함유유지 : 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

마그네슘 : ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

나이아신 : 체내 에너지 생성에 필요

비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민B2 : 체내 에너지 생성에 필요

비타민B1 : 탄수화물과 에너지 대사에 필요

철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

비타민B6 :①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

비타민B12 : ①정상적인 엽산 대사에 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

비타민K : ①정상적인 혈액응고에 필요②뼈의 구성에 필요

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비오틴 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)서흥,트리플러스 오메가-3 이뮨 맨,200400200062032,20250121,제조일로부터 24개월,"EPA 및 DHA 함유 유지 : 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌
마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
나이아신 : 체내 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
망간 : (1) 뼈 형성에 필요, 에너지 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
몰리브덴 : 산화·환원 효소의 활성에 필요
비타민B12 : 정상적인 엽산 대사에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요"
(주)서흥,트리플러스 오메가-3 이뮨 우먼,200400200062031,20250121,제조일로부터 24개월,"EPA 및 DHA 함유 유지 : 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌
마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
나이아신 : 체내 에너지 생성에 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
망간 : (1) 뼈 형성에 필요, 에너지 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요
비타민B2 : 체내 에너지 생성에 필요
몰리브덴 : 산화·환원 효소의 활성에 필요
비타민B12 : 정상적인 엽산 대사에 필요
비타민K : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
요오드 : (1) 갑상선 호르몬의 합성에 필요 (2) 에너지 생성에 필요 (3) 신경발달에 필요"
(주)서흥,트리플러스 우먼,200400200061374,20190517,제조일부터 24개월,"EPA및 DHA함유유지 : 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

칼슘 :①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

마그네슘 :①에너지 이용에 필요②신경과 근육 기능 유지에 필요

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

나이아신 : ①체내 에너지 생성에 필요

비타민C :①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

비타민B2 :①체내 에너지 생성에 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

철 :①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

비타민B12 : ①정상적인 엽산 대사에 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

비타민K : ①정상적인 혈액응고에 필요②뼈의 구성에 필요

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비오틴 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요"
(주)서흥,트리플러스 한정판,200400200061119,20151027,제조일부터 24개월 ,"EPA 및 DHA 함유 유지 : (1) 혈중 중성지질 개선에 도움을 줄 수 있음 (2) 혈행 개선에 도움을 줄 수 있음 
칼슘 : (1) 뼈와 치아 형성에 필요 (2) 신경과 근육 기능 유지에 필요 (3) 정상적인 혈액응고에 필요 (4) 골다공증발생 위험 감소에 도움을 줌 
마그네슘 : (1) 에너지 이용에 필요 (2) 신경과 근육 기능 유지에 필요 
비타민C : (1) 결합조직 형성과 기능유지에 필요 (2) 철의 흡수에 필요 (3) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
비타민B12 : 정상적인 엽산 대사에 필요 
나이아신 : 체내 에너지 생성에 필요 
비타민B2 : 체내 에너지 생성에 필요 
비타민B1 : 탄수화물과 에너지 대사에 필요
철 : (1) 체내 산소운반과 혈액생성에 필요 (2) 에너지 생성에 필요 
비타민B6 : (1) 단백질 및 아미노산 이용에 필요 (2) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요 
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
구리 : (1) 철의 운반과 이용에 필요 (2) 유해산소로부터 세포를 보호하는데 필요 
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요 
비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요 
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요 (2) 뼈의 형성과 유지에 필요 (3) 골다공증발생 위험 감소에 도움을 줌 
엽산 : (1) 세포와 혈액생성에 필요 (2) 태아 신경관의 정상 발달에 필요 (3) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)서흥,트리플러스+,200400200061141,20160321,제조일부터 24개월,"EPA 및 DHA 함유 유지 : 혈중 중성지질 개선․혈행개선에 도움을 줄 수 있음
칼슘 : ① 뼈와 치아형성에 필요
         ② 신경과 근육 기능 유지에 필요
         ③ 정상적인 혈액응고에 필요
         ④ 골다공증발생 위험 감소에 도움을 줌
마그네슘 : ① 에너지 이용에 필요
               ② 신경과 근육 기능 유지에 필요
비타민C : ① 결합조직 형성과 기능유지에 필요
              ② 철의 흡수에 필요
              ③  항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
나이아신 : 체내 에너지 생성에 필요
철 : ① 체내 산소운반과 혈액 생성에 필요
      ② 에너지 생성에 필요
비타민B6 : ① 단백질 및 아미노산 이용에 필요
               ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민E :  항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
아연 : ① 정상적인 면역기능에 필요
         ② 정상적인 세포분열에 필요
비타민B2 :  체내 에너지 생성에 필요
구리 : ① 철의 운반과 이용에 필요
         ② 유해산소로부터 세포를 보호하는데 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
망간 : ① 뼈 형성에 필요
         ② 에너지 이용에 필요
         ③ 유해산소로부터 세포를 보호하는데 필요
비타민A : ① 어두운곳에서 시각 적응을 위해 필요
              ② 피부와 점막을 형성하고 기능을 유지하는데 필요
              ③ 상피세포의 성장과 발달에 필요
비타민D : ① 칼슘과 인이 흡수되고 이용되는데 필요
              ② 뼈의 형성과 유지에 필요
              ③ 골다공증발생 위험 감소에 도움을 줌
엽산 : ① 세포와 혈액생성에 필요
         ② 태아 신경관 정상발달에 필요
         ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)서흥,트리플러스10C,200400200061233,20170905,제조일부터 24개월,"EPA 및 DHA 함유 유지 : ①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음

칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

마그네슘 : ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

비타민B12 : ①정상적인 엽산 대사에 필요

나이아신 : ①체내 에너지 생성에 필요

비타민B2 : ①체내 에너지 생성에 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)서흥,트리플러스50+,200400200061202,20170322,제조일부터 24개월,"EPA 및 DHA 함유 유지 : ①혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음②건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

칼슘 : ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

마그네슘 : ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

나이아신 : ①체내 에너지 생성에 필요

철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

비타민E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민B6 : ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민B1 : ①탄수화물과 에너지 대사에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

비타민A : ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

비타민B2 : ①체내 에너지 생성에 필요"
