제조사,제품명,신고번호,등록일,유통기한,기능성
코스맥스엔비티(주),마시는 액상 마그네슘 200mg,200700170352715,20240610,제조일로부터 18개월,"[비타민 B1]
탄수화물과 에너지 대사에 필요

[비타민 B6]
단백질 및 아미노산 이용에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[마그네슘]
에너지 이용에 필요
신경과 근육 기능 유지에 필요"
엔피케이(주) 2공장,마시는 액상 칼슘 500mg 아연 비타민D,2021001622928,20230314,제조일로부터 18개월,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
(주)한미양행 선유공장,마싯슘,202200102225,20230221,제조일로부터 18개월까지,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
포항바이오파크,마음포레,20100018018124,20230807,제조일로부터 2년,"[테아닌]
① 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[홍경천 추출물]
스트레스로 인한 피로 개선에 도움을 줄 수 있음"
주식회사 네추럴웨이 포천 제2공장,마이 에너지 부스터 이뮨 21샷,20190004553308,20240412,제조일로부터 18개월,"1. 비타민B1 : 탄수화물과 에너지 대사에 필요
2. 비타민B12 : 정상적인 엽산 대사에 필요
3. 비타민B6 : 단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
4. 나이아신 : 체내 에너지 생성에 필요
5. 비타민B2 : 체내 에너지 생성에 필요
6. 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
7. 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
8. 엽산 : ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
9. 비타민C : ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
10. 셀렌 : 유해산소로부터 세포를 보호하는데 필요
11. 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
12. 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여
13. 몰리브덴 : 산화·환원 효소의 활성에 필요
14. 철 : ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
15. 아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
16. 비타민A : (1) 어두운 곳에서 시각 적응을 위해 필요 (2) 피부와 점막을 형성하고 기능을 유지하는데 필요 (3) 상피세포의 성장과 발달에 필요
17. 망간 : ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
18. 비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
19. 구리 : ①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요 
20. 비타민K  : (1) 정상적인 혈액응고에 필요 (2) 뼈의 구성에 필요
21. 마그네슘 : ①에너지 이용에 필요②신경과 근육 기능 유지에 필요"
주식회사 네추럴웨이 포천 제2공장,마이니 딥슬립 이뮨,20190004553230,20230421,제조일로부터 18개월,"①에너지 이용에 필요
②신경과 근육 기능 유지에 필요

① 스트레스로 인한 긴장완화에 도움을 줄 수 있음

(국문) 수면의 질 개선에 도움을 줄 수 있음
(영문) May help to improve sleep

① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

① 단백질 및 아미노산 이용에 필요
② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스2공장,마이니 딥슬립 이뮨,200600200081094,20240711,제조일로부터 18개월,"[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[유단백가수분해물(락티움)(기능성원료인정 제2020-2호)] (국문) 수면의 질 개선에 도움을 줄 수 있음, (영문) May help to improve sleep
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 네추럴웨이 포천 제2공장,마이니 부스터 비타민,20190004553228,20230421,제조일로부터 18개월,"①에너지 이용에 필요
②신경과 근육 기능 유지에 필요
① 탄수화물과 에너지 대사에 필요
①단백질 및 아미노산 이용에 필요
②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①체내 에너지 생성에 필요
①체내 에너지 생성에 필요
①정상적인 엽산 대사에 필요
①세포와 혈액생성에 필요
②태아 신경관의 정상 발달에 필요
③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①결합조직 형성과 기능유지에 필요
②철의 흡수에 필요
③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①유해산소로부터 세포를 보호하는데 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①체내 탄수화물, 지방, 단백질 대사에 관여
①산화·환원 효소의 활성에 필요
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
①체내 산소운반과 혈액생성에 필요
②에너지 생성에 필요
①뼈 형성에 필요
②에너지 이용에 필요
③유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요
②피부와 점막을 형성하고 기능을 유지하는데 필요
③상피세포의 성장과 발달에 필요
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
①철의 운반과 이용에 필요
②유해산소로부터 세포를 보호하는데 필요
①정상적인 혈액응고에 필요
②뼈의 구성에 필요"
주식회사 노바렉스,마이니 천년관절 강(强),200400200082014,20190711,제조일로부터 24개월,"①관절 및 연골건강에 도움을 줄 수 있음
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①정상적인 엽산 대사에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주)팜크로스,마이니 코랄칼슘마디,20040015110849,20190916,제조일로부터 24개월,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요"
이앤에스(주),마이니 하이쑥쑥 칼슘&비타민D,20120017002196,20220726,24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요"
주식회사 노바렉스,마이니 활력 멀티맨,200400200081689,20170607,제조일로부터 24개월,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요

①탄수화물과 에너지 대사에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①정상적인 엽산 대사에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스,마이니 활력 멀티우먼,200400200081688,20170607,제조일로부터 24개월,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①탄수화물과 에너지 대사에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①체내 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①정상적인 엽산 대사에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
이앤에스(주),마이밀 뉴Nu프로틴 플레인,20120017002150,20200325,24 개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사 노바렉스,마이밀 뉴Nu프로틴 플레인,200400200082161,20200709,제조일로부터 24개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①체내 에너지 생성에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
이앤에스(주),마이밀 뉴Nu프로틴 호지차맛,20120017002149,20200325,24 개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
(주)HK바이오텍,마이비,2004001606142,20150522,제조일로부터 24개월,"[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B12]①정상적인 엽산 대사에 필요
  "
(주)유유헬스케어,마이시톨 마그네슘 액티브 플러스,200400151071120,20231017,제조일로부터 24개월까지,"[마그네슘] 에너지이용에 필요, 신경과 근육기능 유지에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요"
주식회사한미양행,마이시톨 칼마디 뼈튼튼,200400150831900,20230620,제조일로부터 24개월까지,"①체내 칼슘흡수 촉진에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요"
(주)한국씨엔에스팜,마이어칵텔,20040020007846,20150522,제조일로부터 24개월,"[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[아연]①정상적인 면역기능에 필요② 정상적인 세포분열에 필요
"
광동헬스바이오(주) 2공장,마이어칵텔,200400200141312,20201105,제조일로부터 24개월,"[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요"
콜마비앤에이치(주)음성공장,마이케어 칼슘 마그네슘 비타민D 플러스+,200600200032987,20240624,제조일로부터 24개월,"- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요"
(주)비오팜,마이케어팩 A,200400170211322,20220524,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,마이케어팩 H,200400170211316,20220519,제조일로부터 24개월까지,"[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌"
(주)비오팜,마이케어팩 P,200400170211280,20220317,제조일로부터 18개월까지,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[EPA와 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민B1] (1) 탄수화물과 에너지 대사에 필요

[비타민B2] (1) 체내 에너지 생성에 필요

[밀크씨슬추출물] ① 간 건강에 도움을 줄 수 있음

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌"
코스맥스바이오(주),마이코드 파워업 모먼트팩,200400200022764,20210225,제조일로부터 2년,"1) 밀크씨슬 추출물 : 간 건강에 도움을 줄 수 있음
2) 홍경천 추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
3) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
4) 비타민B1 : 탄수화물과 에너지 대사에 필요.
5) 비타민B2 : 체내 에너지 생성에 필요.
6) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
7) 비타민B12 : 정상적인 엽산 대사에 필요.
8) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
9) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌. 
10) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
11) 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요. 
12) 나이아신 : 체내 에너지 생성에 필요.　
13) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
14) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
15) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
16) 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요.
17) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요. 
18) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
19) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요. 
20) 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여"
(주)서흥,마이크로플렉스MVP(엠브이피),200400200061066,20150522,제조일로부터 24개월,"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[비타민B12]①정상적인 엽산 대사에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[크롬]체내 탄수화물, 지방, 단백질 대사에 관여"
(주)서흥 오송2공장,마이키즈 칼슘D 구미,2017288029552,20221223,제조일로부터 18개월,"칼슘 : (1) 뼈와 치아 형성에 필요, (2) 신경과 근육 기능 유지에 필요, (3) 정상적인 혈액응고에 필요, (4)  골다공증발생 위험 감소에 도움을 줌 
망간 : (1) 뼈 형성에 필요, (2) 에너지 이용에 필요, (3) 유해산소로부터 세포를 보호하는데 필요
비타민D : (1) 칼슘과 인이 흡수되고 이용되는데 필요, (2) 뼈의 형성과 유지에 필요, (3) 골다공증발생 위험 감소에 도움을 줌"
코뉴,마이프로,2019000437311,20200727,제조일로부터 24개월,"①근육, 결합조직 등 신체조직의 구성성분②효소, 호르몬, 항체의 구성에 필요③체내 필수 영양성분이나 활성물질의 운반과 저장에 필요④체액, 산-염기의 균형 유지에 필요⑤에너지, 포도당, 지질의 합성에 필요"
콜마비앤에이치(주)음성공장,마이핏 ORIGIN 칼슘 마그네슘 DK,200600200033067,20241120,제조일로부터 24개월,"- 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요"
콜마비앤에이치(주)음성공장,마이핏 ORIGIN 프라임 마그네슘,200600200032022,20210413,제조일로부터 24개월,"- 마그네슘 : (가) 에너지 이용에 필요
               (나) 신경과 근육 기능 유지에 필요"
콜마비앤에이치(주)음성공장,마이핏 ORIGIN 프라임 멀티비타민,200600200032977,20240611,제조일로부터 24개월,"- 비타민 A : ①어두운 곳에서 시각 적응을 위해 필요 ②피부와 점막을 형성하고 기능을 유지하는데 필요 ③상피세포의 성장과 발달에 필요
- 비타민 B1 : ①탄수화물과 에너지 대사에 필요
- 비타민 B2 : ①체내 에너지 생성에 필요
- 비타민 B6 : ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : ①정상적인 엽산 대사에 필요
- 비타민 C : ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D : ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌
- 비타민 E : ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 K : ①정상적인 혈액응고에 필요 ②뼈의 구성에 필요
- 나이아신 : ①체내 에너지 생성에 필요
- 판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 칼슘 : ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌
- 마그네슘 : ①에너지 이용에 필요 ②신경과 근육 기능 유지에 필요
- 철 : ①체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
- 아연 : ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
- 구리 : ①철의 운반과 이용에 필요 ②유해산소로부터 세포를 보호하는데 필요
- 셀렌 : ①유해산소로부터 세포를 보호하는데 필요
- 요오드 : ①갑상선 호르몬의 합성에 필요 ②에너지 생성에 필요 ③신경발달에 필요
- 망간 : ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요
- 몰리브덴 : ①산화･환원 효소의 활성에 필요
- 크롬 : ①체내 탄수화물, 지방, 단백질 대사에 관여"
(주)한국씨엔에스팜,마이핏 V 마그네슘 B6 컴플렉스,200400200073153,20240603,24개월,"[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌"
